Dog breed,lifetime_cost,intellingence_ranking,longevity,weight_kg,shoulder_height_cm,obey_first_command_%_of_time,Renta media/pers (€),Áreas caninas (m²),n_genetic_diseases,tricks_yes,size_category_enc,intelligence_category_enc,house_type_enc,owners_physical_activity_enc
Maltese,19268.557471590568,24.866726111083224,12.58531655026654,1.9703869257813271,22.69980820054401,95,15115.0,609.0,0,1.0,0.0,3.0,1.0,2.0
Maltese,19375.07857248587,25.68112870922504,12.817903117007184,1.8935706391527405,23.66761123798452,50,20103.0,1764.0,1,1.0,2.0,1.0,2.0,3.0
Maltese,19641.424762621828,24.744886701181,12.403362053277576,1.83838034277204,22.84944064551783,30,20103.0,1764.0,0,0.0,0.0,1.0,0.0,1.0
Maltese,18558.959715727065,25.315575617448378,12.370166887374245,2.069771148449824,22.99763451591816,30,20103.0,1764.0,1,0.0,0.0,1.0,0.0,0.0
Shih Tzu,21565.840804402334,12.615205286436316,12.923659215238825,5.716203368709204,25.384012256381265,30,20103.0,1764.0,1,1.0,0.0,0.0,3.0,2.0
Shih Tzu,21717.283785270112,13.234015366243032,12.91864694865451,5.32415190845856,24.384111599826504,30,20103.0,1764.0,0,0.0,0.0,0.0,1.0,0.0
Shih Tzu,20158.54670969244,12.70084620098789,12.698635405831888,6.089939250800137,27.955731176553243,30,15115.0,609.0,1,1.0,0.0,0.0,0.0,0.0
Shih Tzu,22761.107491624203,13.108866733345106,12.917086302817829,6.144718388738852,24.350469581442656,30,16890.0,614.0,1,1.0,0.0,0.0,0.0,1.0
Shih Tzu,21775.956179089142,13.062319826402588,13.412067603361097,6.064596859393808,25.896542729220783,30,25275.0,826.0,1,1.0,0.0,0.0,0.0,0.0
Shih Tzu,21035.096872926486,12.619906063061034,13.523758083503136,5.950441161311692,24.667038266885257,30,20671.0,1852.0,1,0.0,0.0,0.0,0.0,3.0
Shih Tzu,21155.10500416266,12.57990557687048,12.896864288749727,6.184833842492722,26.62157057953368,30,17026.0,1246.0,0,0.0,0.0,0.0,0.0,0.0
Shih Tzu,20332.029632718382,13.0026300741141,13.30572844093297,5.593122230809202,25.67281022362819,30,15115.0,609.0,0,0.0,0.0,0.0,0.0,3.0
Shih Tzu,21268.377662447456,12.85658210576514,12.865884528291732,6.112749470677144,25.716784240333418,30,20103.0,1764.0,1,1.0,2.0,0.0,2.0,3.0
Shih Tzu,21035.99590801748,13.167816555984176,13.723901035492608,6.215758873289088,24.800105298591685,30,20103.0,1764.0,0,1.0,0.0,0.0,0.0,1.0
Shih Tzu,21009.07115447759,12.848172970514124,12.450154372256218,6.066932031909868,24.098360215900676,30,16890.0,614.0,1,1.0,0.0,1.0,1.0,0.0
Shih Tzu,21621.375746083064,12.75804710945055,13.339523025650404,5.848983965862271,24.21255837223104,30,17026.0,1246.0,1,1.0,0.0,0.0,0.0,0.0
Shih Tzu,21190.61672113774,13.469556065381605,13.19282131373665,5.89273600079232,23.50729834603219,50,20671.0,1852.0,1,0.0,0.0,0.0,0.0,1.0
Shih Tzu,21435.209694293833,13.440996462297685,13.482705335262482,5.890108291404596,23.251481511878808,30,20671.0,1852.0,1,1.0,0.0,0.0,3.0,3.0
Shih Tzu,21526.342005694813,13.104130084308704,12.951925125121369,5.98980960780372,25.68466042983408,30,20103.0,1764.0,1,1.0,0.0,0.0,2.0,0.0
Shih Tzu,21622.242820993,13.680323101633054,13.909262292838344,6.169978036519062,24.72012385083348,70,17026.0,1246.0,1,0.0,0.0,0.0,2.0,3.0
Shih Tzu,20856.519265350362,12.99737898767233,12.957531173593246,5.702562778710744,22.987721413532064,30,20671.0,1852.0,1,1.0,0.0,0.0,2.0,2.0
Shih Tzu,21405.79741772347,12.730180101108193,12.879434191916165,5.679424303300445,25.211587554269705,70,20671.0,1852.0,0,0.0,0.0,0.0,2.0,3.0
Shih Tzu,20786.342589930762,13.176606208258514,12.947017053881495,6.219705050154772,23.737859453792463,30,15115.0,609.0,1,1.0,0.0,4.0,0.0,0.0
Shih Tzu,21313.56998770411,12.971526395069713,12.995474820850209,6.042184776440751,26.07329892860242,30,20671.0,1852.0,1,1.0,0.0,0.0,0.0,3.0
Shih Tzu,20969.86658321278,13.556661056246964,12.733341273559695,6.113015227283052,23.179962568732464,30,15115.0,609.0,1,1.0,0.0,0.0,2.0,0.0
Shih Tzu,20957.931533872437,12.738678785982282,13.146989097243418,5.752452769319636,22.97405153641939,30,17026.0,1246.0,1,1.0,0.0,0.0,0.0,1.0
Shih Tzu,20924.5268423646,12.812603035079771,13.032438374028091,6.241894697163058,23.3809213910082,30,20671.0,1852.0,1,1.0,0.0,0.0,2.0,3.0
Shih Tzu,19879.486847820855,13.045321735814056,13.713192339299471,5.989956812798761,23.46247897517204,30,20671.0,1852.0,1,1.0,0.0,0.0,0.0,1.0
Shih Tzu,20356.06142732286,12.971979381318135,12.968107386155715,6.2007121967210175,26.298057904264777,30,17026.0,1246.0,1,0.0,0.0,0.0,1.0,0.0
Shih Tzu,20325.490708185884,12.186160941718,13.682778125035007,5.894731607772833,24.362542930755744,30,20103.0,1764.0,0,1.0,0.0,0.0,2.0,0.0
Shih Tzu,22273.763943396705,13.720831207792006,12.76406639415468,6.38193230169425,23.797330155301243,30,25956.0,623.0,1,1.0,0.0,0.0,1.0,0.0
Shih Tzu,21391.6407785689,12.447207637443686,13.190097613800193,6.666213294381135,25.757478794036025,85,20671.0,1852.0,1,0.0,1.0,0.0,1.0,1.0
Shih Tzu,21587.039130811743,14.072839990371197,13.552721088962471,6.63664788712315,25.129144731556057,30,25275.0,826.0,1,1.0,0.0,0.0,1.0,0.0
Shih Tzu,21443.79380248126,12.509030734766588,13.270095732273743,6.182905928320528,25.01860688832996,30,20671.0,1852.0,1,1.0,0.0,0.0,2.0,1.0
Shih Tzu,21092.89637266342,12.782389721051226,12.926778623549074,5.973391486790705,24.85514665097566,50,15115.0,609.0,1,1.0,2.0,0.0,2.0,2.0
Shih Tzu,21227.870706324018,12.70598301087229,13.602877623263083,6.124257246566528,24.94445235166904,30,16890.0,614.0,1,0.0,0.0,4.0,1.0,3.0
Shih Tzu,21163.3757750972,13.600643598662923,13.173209449491964,6.364065930067075,23.655520162715938,30,16890.0,614.0,1,1.0,0.0,4.0,0.0,0.0
Shih Tzu,20993.878598898013,13.099491104400869,12.719796710434457,5.708743303176581,25.127429555258068,30,20671.0,1852.0,1,1.0,0.0,2.0,0.0,2.0
Shih Tzu,21750.753166254937,13.852321810245895,13.419722983424354,6.390721781057535,23.321460217914733,30,19199.0,326.0,1,1.0,0.0,0.0,3.0,0.0
Shih Tzu,20077.352955524035,11.752596556512325,12.772129624375223,6.2296752715406765,27.0417697481592,95,16890.0,614.0,0,1.0,0.0,0.0,0.0,0.0
Shih Tzu,21600.743728735346,12.719105608312391,12.903277720840554,6.147239098568119,26.55005979981858,95,17026.0,1246.0,0,1.0,0.0,0.0,0.0,1.0
Shih Tzu,21072.86261599823,12.70640813182905,12.59734306385622,6.199070084455347,26.600135695213467,30,20671.0,1852.0,1,1.0,0.0,0.0,0.0,3.0
Shih Tzu,20855.27178804317,13.46374325357527,12.86149944443277,6.113847765191867,25.04261059649931,30,16890.0,614.0,0,1.0,0.0,0.0,0.0,0.0
Shih Tzu,21624.245589089893,12.731890769113503,12.744995797140543,5.16481592100849,23.56578440549772,30,25275.0,826.0,0,1.0,0.0,2.0,0.0,0.0
Shih Tzu,21309.92664815955,13.375968368639128,12.778493626285496,5.958019156633044,24.471502339305616,30,20671.0,1852.0,1,1.0,0.0,2.0,0.0,3.0
Shih Tzu,22114.37961316204,12.319197996817367,12.316951798659971,5.989943380678886,24.145273526654915,95,20671.0,1852.0,1,1.0,0.0,1.0,0.0,0.0
Shih Tzu,21466.12070836392,12.659955094752396,12.94611430573555,6.148771314565884,24.52239794640934,85,16890.0,614.0,1,1.0,0.0,0.0,0.0,2.0
Shih Tzu,21724.66837859767,13.624928740174262,13.709242103965792,5.809567571728016,25.538755793728267,30,25275.0,826.0,1,1.0,0.0,0.0,3.0,3.0
Shih Tzu,21461.39545322909,12.758669047861812,13.287008386200128,6.02094625872949,25.15789733929595,95,20103.0,1764.0,0,0.0,0.0,2.0,2.0,0.0
Shih Tzu,20865.6526032424,12.856202768624824,12.64582337966194,6.339377160264935,25.4082301040024,30,20103.0,1764.0,0,0.0,0.0,0.0,0.0,1.0
Shih Tzu,22297.23034582028,12.966367836490573,12.74382047079566,6.095800008051539,24.867065818060173,30,20671.0,1852.0,1,1.0,0.0,0.0,1.0,3.0
Shih Tzu,21000.71693769601,13.275303149341628,13.123856656015787,5.670019935915258,26.361245729033197,30,20671.0,1852.0,1,1.0,0.0,0.0,1.0,1.0
Shih Tzu,20037.849432297593,12.933722302218785,13.082754689042517,6.166102356449505,23.564936363910306,30,20671.0,1852.0,1,1.0,0.0,0.0,2.0,0.0
Shih Tzu,20654.948858064738,12.598142637344,13.390610933129922,5.775046270308359,23.646314387081556,85,15115.0,609.0,1,1.0,0.0,0.0,0.0,0.0
Irish Setter,20168.18993150234,62.67468424058498,11.312108386154112,28.19375472469365,63.13238829708141,70,20500.0,3852.0,0,0.0,2.0,3.0,2.0,0.0
Irish Setter,20648.624608280086,60.01918456714175,11.096700577143054,29.657181783156595,68.22560449019923,50,15667.0,2838.0,0,1.0,2.0,1.0,2.0,3.0
Irish Setter,19689.230280839118,60.87492775945167,12.254379923757812,30.414223970504278,66.0883982873668,85,20671.0,1852.0,0,1.0,2.0,2.0,2.0,3.0
Irish Setter,20663.25648299645,61.28055181449517,11.857634378331069,29.838242818698703,61.9337731867584,85,20103.0,1764.0,2,1.0,2.0,3.0,0.0,3.0
Irish Setter,19378.593292033525,61.2080930010357,12.05734022337475,26.6892508274412,69.5411647886589,30,16890.0,614.0,2,0.0,2.0,3.0,2.0,2.0
Irish Setter,20366.98704120931,63.11179237907417,11.677101922522771,31.563625502492258,67.61326303054926,70,24659.0,2606.0,2,1.0,2.0,3.0,2.0,2.0
Irish Setter,20311.51923615642,63.61253590154831,11.737027791515176,27.83518605077027,67.9181412118391,85,15667.0,2838.0,0,0.0,2.0,3.0,3.0,3.0
Irish Setter,20603.65749492196,63.92787584288413,11.822222008266024,30.13462034469653,69.92684387559599,70,24659.0,2606.0,0,1.0,2.0,3.0,3.0,3.0
Irish Setter,19045.802052936007,62.66459709058032,11.008927202298183,29.285058866394436,66.3674487871456,70,17026.0,1246.0,2,1.0,2.0,3.0,2.0,3.0
Irish Setter,20365.2826896837,62.965144851818856,11.26487886750854,27.59541272611568,62.51438290255662,70,20500.0,3852.0,0,1.0,2.0,3.0,3.0,3.0
Irish Setter,20816.571944004972,61.35085244966859,12.012204470422608,27.803923698136977,66.54824089729296,70,17026.0,1246.0,2,0.0,1.0,3.0,0.0,1.0
Irish Setter,20418.766506712986,62.0974982337187,11.7843948300368,32.941497250167416,64.25103027838914,30,20500.0,3852.0,2,1.0,2.0,4.0,3.0,2.0
Irish Setter,20431.357299739404,62.365025197299246,11.845025565528708,25.54244486490509,74.30457001974048,50,16890.0,614.0,2,1.0,2.0,3.0,3.0,2.0
Irish Setter,20378.11467389994,59.8491471189042,10.576730408009288,29.37686270458333,63.89599781543785,70,20500.0,3852.0,0,0.0,2.0,3.0,2.0,2.0
Irish Setter,19964.519280208482,63.12082390586456,12.16270147505696,29.549622075449268,61.79227565881248,70,20500.0,3852.0,2,0.0,2.0,3.0,2.0,2.0
Irish Setter,19828.540835806438,61.63633498039397,11.6992787561465,28.966281144969933,67.18268389403073,70,16890.0,614.0,2,1.0,2.0,3.0,3.0,1.0
Irish Setter,20124.886062672053,61.24659683649889,11.774712529170856,29.61387030249037,66.81634460546984,50,15667.0,2838.0,2,1.0,2.0,3.0,3.0,3.0
Irish Setter,21078.99230802262,61.80007444895188,11.067720786170169,29.06576225864624,63.16180353256087,70,15667.0,2838.0,2,0.0,2.0,3.0,2.0,2.0
Irish Setter,21312.221602654317,62.92666424421465,11.13073618985694,29.74442837650881,66.05224290057647,95,15667.0,2838.0,0,0.0,2.0,1.0,2.0,2.0
Irish Setter,20056.434154929542,58.64059994904375,11.625381568703483,29.723555516822906,67.13850223791992,30,16890.0,614.0,2,0.0,2.0,3.0,0.0,2.0
Irish Setter,20563.95359967521,60.64473458733246,11.693449209174872,27.73772009644757,62.94690904575436,50,15667.0,2838.0,0,0.0,2.0,3.0,0.0,2.0
Irish Setter,20589.4141338776,60.87347849563296,11.12679013655347,29.22383408555787,69.10145716740658,70,20500.0,3852.0,0,0.0,2.0,3.0,2.0,1.0
Irish Setter,19613.23339859859,61.58574894392865,11.336239472690387,31.193455949168715,61.40642369927234,70,20103.0,1764.0,2,0.0,2.0,3.0,3.0,2.0
Irish Setter,20108.075163213744,60.53257772858133,11.748832334662314,28.725225748089475,61.628892813481656,70,20500.0,3852.0,0,1.0,2.0,3.0,3.0,2.0
Irish Setter,20654.838230358913,58.98416819194354,11.928395942398234,26.23171337538823,62.23432547603138,70,16890.0,614.0,2,1.0,2.0,3.0,3.0,0.0
Irish Setter,19740.838823137183,62.03551108497432,11.548948929446247,31.011639229243364,72.31442936655527,70,20500.0,3852.0,2,0.0,2.0,3.0,2.0,3.0
Irish Setter,19926.111098054622,60.41353727290738,12.03296729400453,28.06588657513845,67.26708432201683,50,17026.0,1246.0,2,0.0,2.0,3.0,1.0,1.0
Irish Setter,20514.34113479472,58.9397243499276,11.66849489909312,29.76771310508008,67.49942021630035,70,17026.0,1246.0,2,1.0,2.0,3.0,1.0,2.0
Irish Setter,20599.921092486537,62.9469633426666,12.207838503407748,30.398206562732664,69.19606743064257,70,20500.0,3852.0,2,1.0,2.0,3.0,3.0,3.0
Irish Setter,20265.197872474426,60.52267867981416,11.06840707085266,30.065353272937788,64.81639934952464,95,20500.0,3852.0,2,1.0,2.0,3.0,2.0,2.0
Irish Setter,20219.12461762241,60.50373267342505,11.025261058100345,29.05219428766298,67.97928961375895,70,16890.0,614.0,0,0.0,2.0,3.0,2.0,3.0
Irish Setter,20147.389160380942,61.069802838844296,11.203907381985148,29.96906572344838,62.42957128625096,70,20103.0,1764.0,2,0.0,2.0,1.0,2.0,3.0
Irish Setter,20556.914310286236,58.13212610230893,11.94845425888006,28.567870357431584,57.49830814455209,70,16890.0,614.0,0,0.0,2.0,2.0,3.0,2.0
Irish Setter,20146.177418665804,56.58477751019701,11.68664641598939,29.03784828950463,66.8931438704074,70,20500.0,3852.0,0,0.0,2.0,3.0,3.0,0.0
Irish Setter,20936.734368146488,60.33665999618054,11.663093544359736,27.925696704097376,67.20061133921381,70,20103.0,1764.0,2,1.0,2.0,3.0,0.0,2.0
Irish Setter,19940.209712921187,61.905470762333984,11.634428047254293,30.884688627467987,64.56144041062761,95,16890.0,614.0,2,0.0,2.0,3.0,3.0,0.0
Irish Setter,20205.53289338793,58.87925589254965,11.501303435317228,28.177370588681868,67.14752266386485,70,16890.0,614.0,0,0.0,2.0,1.0,2.0,3.0
Irish Setter,20002.911149715663,59.805592152454565,11.816056875577624,31.26001506649866,69.49686909229854,70,20671.0,1852.0,0,0.0,2.0,3.0,3.0,3.0
Irish Setter,20465.464769826376,58.83794160258921,11.600716573575744,30.58042853188614,64.86230295019661,30,17026.0,1246.0,2,1.0,2.0,3.0,3.0,1.0
Irish Setter,20923.79583034742,62.77206521366583,11.704256100345614,28.527422845446115,70.41678520325627,95,20500.0,3852.0,2,0.0,2.0,4.0,1.0,2.0
Irish Setter,21045.801966926876,62.84057321206316,11.723673336641552,25.681931239292357,66.77828286395227,95,24659.0,2606.0,2,0.0,2.0,3.0,0.0,3.0
Irish Setter,21304.400689875478,60.10839001807073,12.003962067484224,26.55218932227055,67.32470806932474,30,17026.0,1246.0,2,0.0,2.0,3.0,3.0,2.0
Irish Setter,20281.081280588478,57.90630632388865,11.385450068020983,28.56610034050588,67.68676830058915,85,20500.0,3852.0,2,0.0,2.0,3.0,3.0,2.0
Irish Setter,20853.44348472005,65.0048860450065,11.133436990324208,28.6749070363362,66.47246802599948,70,20671.0,1852.0,2,0.0,1.0,4.0,3.0,3.0
Irish Setter,20156.73759064779,60.1009100420183,11.746164454936007,29.28244101483073,65.52540900888646,30,17026.0,1246.0,2,1.0,2.0,3.0,3.0,3.0
Irish Setter,21230.22250096298,60.01874336472641,11.236730413118476,30.2447455118715,67.70794415311917,70,17026.0,1246.0,2,1.0,2.0,4.0,1.0,2.0
Irish Setter,19623.583255247857,59.078843976556,11.678001413029568,29.20801476705168,62.48549265825834,50,20500.0,3852.0,0,0.0,2.0,3.0,3.0,2.0
Irish Setter,20503.91243325582,62.82038418415455,11.764915650824356,28.84139478206304,66.87810467890431,85,20103.0,1764.0,2,0.0,2.0,3.0,1.0,1.0
Irish Setter,20185.11724442955,60.64130173212168,11.758799716960509,30.138391726195223,64.95374730708376,30,16890.0,614.0,2,0.0,2.0,5.0,2.0,3.0
Irish Setter,19057.73153227531,61.195386772286,11.76046228585754,28.39810166068253,59.19450239749485,50,13719.0,1802.0,2,1.0,2.0,4.0,2.0,3.0
Golden Retriever,20183.252026052374,94.75274637588127,11.632567584327374,26.61946224605108,60.67854413760998,95,17026.0,1246.0,4,0.0,1.0,5.0,1.0,1.0
Golden Retriever,22146.78153585877,89.8885294367543,12.200502031654691,26.024570086493892,54.65034139522454,95,24659.0,2606.0,0,0.0,1.0,5.0,2.0,0.0
Golden Retriever,21184.756331888348,92.5842414661323,12.19661425509108,25.654428183929248,62.75285162212267,95,24659.0,2606.0,0,0.0,0.0,3.0,0.0,0.0
Golden Retriever,22765.20661799302,94.0506811467567,11.831359204503883,26.211657151920026,62.316341546260624,95,25275.0,826.0,0,0.0,1.0,5.0,0.0,1.0
Golden Retriever,22011.099778580563,96.53362813306106,12.10631537584025,24.5194202077986,63.05745007765554,95,25275.0,826.0,4,0.0,1.0,5.0,3.0,1.0
Golden Retriever,21584.82070330849,98.48386295878008,12.329182477386707,26.555639780196344,57.09248933074821,95,20500.0,3852.0,4,0.0,1.0,5.0,2.0,1.0
Golden Retriever,21801.548182853105,96.25012574059193,11.587627478797303,28.59435479743493,58.64129397556218,95,20500.0,3852.0,4,0.0,1.0,5.0,2.0,2.0
Golden Retriever,21195.2151622154,99.95398523273435,12.203177037757497,25.902085254903813,53.756593888348334,85,24659.0,2606.0,4,0.0,1.0,5.0,1.0,2.0
Golden Retriever,21228.49092785509,92.44938513778892,12.126822698443805,25.53515469990243,58.89069061242098,95,24659.0,2606.0,4,0.0,0.0,5.0,0.0,0.0
Golden Retriever,21619.692207762477,99.78643964748744,11.80652632210229,25.435324156908813,59.06862735534563,95,17026.0,1246.0,4,0.0,1.0,5.0,2.0,3.0
Golden Retriever,21696.102426114594,96.74459875715488,11.78942168838488,28.056562340999083,57.12938508363816,95,19199.0,326.0,0,0.0,1.0,5.0,3.0,0.0
Golden Retriever,21189.867715812223,94.6726823154218,13.13509548689601,28.192177813123248,56.72511472697772,95,17026.0,1246.0,4,0.0,1.0,5.0,3.0,3.0
Golden Retriever,21612.083778778568,99.72570392822836,12.585427778359954,27.041072061481508,50.38017391130484,85,20500.0,3852.0,4,0.0,1.0,4.0,0.0,2.0
Golden Retriever,20598.880705125717,98.8159246337405,11.792852447064304,26.660724667786397,57.99829383878642,95,17026.0,1246.0,4,0.0,1.0,5.0,2.0,2.0
Golden Retriever,22387.608497776404,97.12720725660196,12.064416148706172,27.06592302152944,61.96996248189832,70,20500.0,3852.0,4,0.0,1.0,5.0,3.0,1.0
Golden Retriever,21174.21474900021,94.7969060074146,11.83908345140373,28.37529117602961,58.57566995107103,95,20500.0,3852.0,4,0.0,1.0,5.0,2.0,1.0
Golden Retriever,22192.251193631117,94.73541041243293,11.665899952964926,27.030548062552217,62.409567729279935,95,19199.0,326.0,4,0.0,1.0,5.0,2.0,1.0
Golden Retriever,22118.950524639138,97.2619593365705,12.13086026893264,25.842389398394864,58.36619363107355,85,17026.0,1246.0,4,0.0,1.0,5.0,0.0,3.0
Golden Retriever,21767.588474268043,99.30813396484145,11.63462494534292,26.907212286579675,51.88373293663537,85,17026.0,1246.0,4,0.0,1.0,4.0,2.0,2.0
Golden Retriever,22346.155909315465,96.8563249293362,12.276562785456312,27.06456163420567,56.68024891568796,50,20500.0,3852.0,4,0.0,1.0,5.0,0.0,1.0
Golden Retriever,20077.130196101924,100.0,11.549462394526747,28.198285649974853,62.1476388266082,30,16890.0,614.0,0,0.0,1.0,5.0,1.0,1.0
Golden Retriever,21328.779489676395,99.6107376479547,12.010891965928906,27.54255026851553,51.020741491796095,30,17026.0,1246.0,4,1.0,1.0,5.0,0.0,1.0
Golden Retriever,21145.934197823914,100.0,11.413726348868105,27.5292817478259,55.324023192702576,95,15667.0,2838.0,4,0.0,1.0,5.0,2.0,1.0
Golden Retriever,20685.181734738242,91.9822367499779,12.704037420234672,27.49251801953735,55.92465128851992,95,19199.0,326.0,0,0.0,1.0,2.0,2.0,1.0
Golden Retriever,21143.93653440689,93.12922789029344,12.091330069779564,26.15515821750933,63.329803374567135,50,17026.0,1246.0,0,1.0,1.0,5.0,0.0,0.0
Golden Retriever,21199.860635322184,98.87527565403296,11.48388579771127,26.034183053241545,63.393234212260765,85,20500.0,3852.0,4,1.0,1.0,5.0,0.0,1.0
Golden Retriever,21504.991644113252,91.58872570087443,11.617720254897852,26.164147516330136,56.13013833583467,85,19199.0,326.0,4,0.0,1.0,3.0,2.0,1.0
Golden Retriever,21096.38273486484,96.67862038897631,11.672677785848132,28.338073095873543,59.44182881214811,95,24659.0,2606.0,0,1.0,0.0,5.0,3.0,0.0
Golden Retriever,21703.532247717372,95.44685001780634,11.675597236031026,26.67458460008991,57.93294138267531,95,17026.0,1246.0,4,0.0,1.0,5.0,2.0,3.0
Golden Retriever,22035.989640568718,97.81355302881065,11.724250307770214,25.727614485757503,63.13331697209444,85,17026.0,1246.0,4,0.0,1.0,4.0,1.0,1.0
Golden Retriever,20972.26898718092,99.40157506150705,12.090788220368758,26.937590292308823,57.55490269418859,95,19199.0,326.0,4,0.0,1.0,5.0,2.0,0.0
Golden Retriever,21106.686954467667,100.0,11.360133988651086,26.409352366811163,58.80680987384984,95,17026.0,1246.0,4,0.0,1.0,5.0,3.0,1.0
Golden Retriever,22539.467683215422,98.12768319629572,12.026146162871354,27.926558580292838,55.79949074806687,95,25275.0,826.0,4,0.0,1.0,5.0,2.0,1.0
Golden Retriever,21227.185368254166,100.0,11.950224659806327,26.45827902799905,56.98307295581809,95,19199.0,326.0,4,1.0,1.0,5.0,3.0,0.0
Golden Retriever,21362.27765743217,95.51840313431812,12.088459196524369,26.17882358782746,55.94426637544868,70,17026.0,1246.0,4,1.0,0.0,5.0,0.0,1.0
Golden Retriever,20004.14242724344,95.19779493782416,11.424991902926436,25.876859488551062,61.02176021535994,95,17026.0,1246.0,0,0.0,1.0,5.0,1.0,1.0
Golden Retriever,21009.604492538103,96.82513976766668,12.16729273172637,28.04795658105765,56.44263140778896,95,15667.0,2838.0,0,0.0,1.0,5.0,3.0,0.0
Golden Retriever,20991.29582700009,96.28578166800988,12.670193719004088,27.59295080088451,59.46694193848611,95,17026.0,1246.0,0,0.0,1.0,5.0,1.0,2.0
Golden Retriever,22313.21604035957,96.15110562854566,11.199176062396122,25.721064383624608,64.54605080174098,85,20500.0,3852.0,0,0.0,2.0,4.0,3.0,3.0
