,Dog breed,lifetime_cost,intellingence_ranking,longevity,size_category,weight_kg,shoulder_height_cm,intelligence_category,obey_first_command_%_of_time,genetic_diseases,house_type,owners_physical_activity,tricks,Distrito,Renta media/pers (€),Áreas caninas (m²)
484,English Springer Spaniel,22.037823774556998,85.00819884677564,12.288859293650566,medium,23.16005707469243,46.541030994445336,Excellent,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento pequeño,Frecuente,no,Moncloa-Aravaca,24659.0,2606.0
485,English Springer Spaniel,22.174880334896027,87.06340703211765,11.796633551967172,medium,19.204146772745293,51.4476464002874,Excellent,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento mediano,Nada,yes,Centro,19199.0,326.0
486,English Springer Spaniel,22.646918025627535,84.32448181608183,12.114857451811535,medium,20.64811656702181,48.66115977431653,Average,>95,none,Apartamento mediano,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
487,English Springer Spaniel,21.25376790840783,86.78995583090953,12.214674028966675,medium,20.59645046673973,51.94695535397232,Fair,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento pequeño,Nada,no,Moncloa-Aravaca,24659.0,2606.0
488,English Springer Spaniel,22.947947961582916,87.1455236598418,12.904988939172835,medium,19.35637673997269,46.29248579968473,Excellent,>70,none,Apartamento mediano,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
489,English Springer Spaniel,21.927588611550256,84.06016732004905,12.612922475163737,small,19.984521421829527,49.4993014952081,Excellent,>85,"hip, eye, skin problems; enzyme deficiency",Finca,Poco frecuente,no,Tetuán,17026.0,1246.0
490,English Springer Spaniel,21.06383997651399,83.85553658072165,12.503437837932626,medium,19.7981449379531,47.86202518274257,Brightest,>85,none,Apartamento mediano,Muy frecuente,no,Ciudad Lineal,16890.0,614.0
491,English Springer Spaniel,22.67983692640721,90.74425886684453,12.074447442777364,medium,19.146535588482234,52.81450303506799,Excellent,>70,"hip, eye, skin problems; enzyme deficiency",Apartamento pequeño,Poco frecuente,no,Salamanca,25956.0,623.0
492,English Springer Spaniel,22.370173665069718,85.34477440573129,12.522460734780088,medium,19.72803714613246,50.24614697050711,Excellent,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento mediano,Poco frecuente,no,Tetuán,17026.0,1246.0
493,English Springer Spaniel,22.38884616968575,84.790726433833,12.638227253992175,medium,18.192008860929153,45.25914072295596,Excellent,>30,"hip, eye, skin problems; enzyme deficiency",Apartamento mediano,Muy frecuente,no,Moncloa-Aravaca,24659.0,2606.0
494,English Springer Spaniel,21.593613334863083,92.18007636743323,12.312452322989449,medium,21.171903153502612,47.67869207869907,Above average,>70,"hip, eye, skin problems; enzyme deficiency",Jardín Amplio,Nada,yes,Ciudad Lineal,16890.0,614.0
495,English Springer Spaniel,22.717007843253324,85.74549442272443,12.357272898391217,medium,20.26357363600789,52.23720189165522,Excellent,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento pequeño,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
496,English Springer Spaniel,20.87164540358902,82.08571408830423,12.562372169965082,medium,17.430691911574876,47.350584951148235,Average,>30,none,Apartamento mediano,Frecuente,yes,Ciudad Lineal,16890.0,614.0
497,English Springer Spaniel,21.897621229625024,86.24481624646106,12.839529956483004,medium,20.75202391046528,50.321974329406125,Brightest,>85,"hip, eye, skin problems; enzyme deficiency",Apartamento mediano,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
498,English Springer Spaniel,21.091397853574044,88.16890798548319,12.511382244511736,medium,18.87269167151836,54.07376213523529,Excellent,>95,none,Finca,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
499,English Springer Spaniel,23.503873040207434,81.78086868253565,12.117054699319487,medium,20.94523125345021,50.557417512325266,Average,>85,none,Apartamento mediano,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
500,German Shorthaired Pointer,26.368738818408364,82.51008935382018,10.906943527345343,large,26.641960634892975,58.86763755700051,Fair,>70,hip problems,Jardín Amplio,Frecuente,no,Arganzuela,20103.0,1764.0
501,German Shorthaired Pointer,26.252087933664804,82.63819360171738,11.739087781193918,medium,26.93238897450572,57.62594312163038,Excellent,>95,hip problems,Apartamento mediano,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
502,German Shorthaired Pointer,25.177402602562672,84.94578401079023,11.62889371701037,large,27.041483515459536,62.310060347932094,Excellent,>85,none,Finca,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
503,German Shorthaired Pointer,24.64514540853421,82.36473772664263,12.092888134713004,large,27.62510488782012,63.88066379712122,Excellent,>85,hip problems,Finca,Muy frecuente,no,Moncloa-Aravaca,24659.0,2606.0
504,German Shorthaired Pointer,27.046360711602063,81.49673894611205,11.87430111376292,large,27.36754409858787,57.56694967362936,Excellent,>85,hip problems,Jardín Amplio,Frecuente,no,Arganzuela,20103.0,1764.0
505,German Shorthaired Pointer,26.516398793580944,85.64948867247189,11.460531095639022,large,26.78506657556307,59.17589708876193,Excellent,<30,hip problems,Jardín Amplio,Poco frecuente,no,Chamartín,28233.0,165.0
506,German Shorthaired Pointer,26.56020555224204,83.5898544199687,11.983402762533421,large,26.904919210781532,59.683057622239595,Excellent,>50,hip problems,Finca,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
507,German Shorthaired Pointer,26.7007605826212,83.98002487826616,11.800312202523822,large,29.17481768912263,56.78284216152063,Brightest,>70,hip problems,Finca,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
508,German Shorthaired Pointer,25.806034908844367,83.50732521127051,11.510581091081335,large,28.748708423704556,62.00163830771185,Brightest,>85,hip problems,Finca,Muy frecuente,no,Salamanca,25956.0,623.0
509,German Shorthaired Pointer,26.26278327718542,88.43564744304193,11.856076757162503,large,27.134416965698733,61.15175776295609,Excellent,>85,hip problems,Jardín Amplio,Frecuente,no,Chamberí,25275.0,826.0
510,German Shorthaired Pointer,26.19212256073098,87.06813177771558,11.707133982935948,large,29.263189059474694,61.00433740199633,Excellent,>85,hip problems,Finca,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
511,German Shorthaired Pointer,25.631911458172507,85.10863860751056,11.949797216143612,large,29.475824764881768,63.455817634795785,Excellent,>85,hip problems,Apartamento mediano,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
512,German Shorthaired Pointer,26.871404293863243,81.60596512749026,10.860961913283932,large,26.3840517655063,63.07508221418936,Excellent,>70,none,Jardín Amplio,Frecuente,no,Chamberí,25275.0,826.0
513,German Shorthaired Pointer,25.578107140318718,83.96350593801837,12.168805961613915,large,28.244784573482626,59.84021855558343,Lowest,>50,hip problems,Apartamento pequeño,Muy frecuente,no,Salamanca,25956.0,623.0
514,German Shorthaired Pointer,25.249948088840206,84.88009642231496,11.522914242647714,large,28.593964263869594,61.30867867964673,Excellent,>50,none,Jardín Amplio,Poco frecuente,no,Arganzuela,20103.0,1764.0
515,German Shorthaired Pointer,26.150773946180223,83.0377545066011,12.09700015104398,large,29.158867643395247,59.93523128522395,Excellent,>85,none,Finca,Nada,no,Salamanca,25956.0,623.0
516,German Shorthaired Pointer,25.166115927933326,85.23660952417049,11.615588296488427,large,29.71092120037089,60.6955908168032,Above average,>85,hip problems,Apartamento pequeño,Muy frecuente,no,Hortaleza,20500.0,3852.0
517,German Shorthaired Pointer,26.413565550342515,83.16422445514873,11.863607525952222,large,26.911894100489594,60.40751995232081,Excellent,>85,none,Jardín Amplio,Muy frecuente,yes,Arganzuela,20103.0,1764.0
518,German Shorthaired Pointer,25.356132040094213,80.09534120065618,11.215898437052731,large,26.443022029993863,59.872828162607,Excellent,>95,hip problems,Jardín Amplio,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
519,German Shorthaired Pointer,26.071494133661265,89.89040434185858,11.683206308089376,large,27.344990250086113,69.97907029564313,Excellent,>85,hip problems,Apartamento mediano,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
520,German Shorthaired Pointer,25.712000714078567,89.57432162438974,11.870652754341547,large,27.13572139093128,61.92389775825971,Above average,>70,hip problems,Jardín Amplio,Muy frecuente,no,Chamartín,28233.0,165.0
521,German Shorthaired Pointer,25.91338575114136,87.77047768150108,11.489802015712526,large,28.414000340501524,64.96300893577096,Excellent,>85,hip problems,Apartamento pequeño,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
522,German Shorthaired Pointer,25.736307316633003,79.13028168823716,11.815011939768166,large,27.398434634190057,55.81418283371719,Excellent,>85,hip problems,Apartamento mediano,Frecuente,yes,Salamanca,25956.0,623.0
523,German Shorthaired Pointer,27.648080969253453,89.75836153770659,11.866119057280372,large,26.661205321567838,54.30987471393947,Excellent,>85,hip problems,Apartamento mediano,Frecuente,yes,Chamartín,28233.0,165.0
524,German Shorthaired Pointer,25.1089013437955,82.27087442589949,11.91543370517226,large,29.1599372989029,63.341617447751126,Lowest,<30,hip problems,Apartamento mediano,Frecuente,no,Chamberí,25275.0,826.0
525,German Shorthaired Pointer,26.66089858577844,84.70952642395626,11.16595176442687,small,29.749878758461875,52.392100423930806,Excellent,>85,hip problems,Apartamento pequeño,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
526,German Shorthaired Pointer,26.362291431936363,83.60921737666138,11.269782218189876,large,29.52165574883861,60.34275465868707,Excellent,>30,hip problems,Finca,Frecuente,no,Salamanca,25956.0,623.0
527,German Shorthaired Pointer,25.939782245367493,83.08722852975123,11.211899461983812,large,27.9423822095928,57.01210316992108,Excellent,>30,hip problems,Apartamento mediano,Muy frecuente,yes,Moncloa-Aravaca,24659.0,2606.0
528,German Shorthaired Pointer,25.173388994803076,86.15329409017349,11.425803460236615,large,30.57725661754097,62.30277271298408,Excellent,>95,hip problems,Apartamento pequeño,Frecuente,no,Salamanca,25956.0,623.0
529,German Shorthaired Pointer,26.15160995658156,83.2592682281701,11.250057395108772,large,28.1982532196361,59.828595242303635,Excellent,>95,none,Apartamento mediano,Muy frecuente,no,Chamberí,25275.0,826.0
530,German Shorthaired Pointer,25.829890106733973,85.81771988832982,11.163742864756026,large,27.291550718077417,63.090961886739514,Excellent,>70,hip problems,Jardín Amplio,Muy frecuente,no,Salamanca,25956.0,623.0
531,German Shorthaired Pointer,26.505745055924127,81.48537829136357,11.508172133200915,large,28.50056224175517,60.47016234987593,Excellent,>85,hip problems,Apartamento pequeño,Frecuente,no,Arganzuela,20103.0,1764.0
532,German Shorthaired Pointer,27.107734179617086,80.84123910107351,11.216874807663181,large,27.795016620524923,58.09307538865102,Lowest,>85,hip problems,Finca,Frecuente,no,Chamberí,25275.0,826.0
533,German Shorthaired Pointer,27.679367721173048,79.94133775302502,11.651820965440901,large,29.139717303446922,55.576488598615846,Above average,>50,none,Finca,Muy frecuente,no,Salamanca,25956.0,623.0
534,German Shorthaired Pointer,26.509767628393732,80.3302851960124,11.72460800726742,large,27.784303886934122,62.96060707216563,Excellent,>95,hip problems,Finca,Poco frecuente,no,Chamartín,28233.0,165.0
535,German Shorthaired Pointer,26.087241880151957,86.88486725166871,10.367633538943885,large,26.925758485681637,63.738125294733614,Excellent,>85,hip problems,Jardín Amplio,Frecuente,no,Salamanca,25956.0,623.0
536,German Shorthaired Pointer,26.428938425179414,80.59497586098902,11.47316772652098,large,29.620349389077987,62.872867837486346,Excellent,>85,none,Jardín Amplio,Frecuente,no,Chamartín,28233.0,165.0
537,German Shorthaired Pointer,25.377817129294318,84.40661629071674,11.153494928479537,large,28.56824504146146,60.82478390631716,Lowest,>85,none,Jardín Amplio,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
538,German Shorthaired Pointer,26.31477683015802,84.85379660813699,11.548904581838928,large,27.704778048891487,62.794105664483425,Excellent,>70,hip problems,Finca,Frecuente,no,Moncloa-Aravaca,24659.0,2606.0
539,German Shorthaired Pointer,26.26026704645904,85.79741973769003,11.235182633233759,large,27.357918460673254,59.9097517572605,Excellent,>85,hip problems,Jardín Amplio,Muy frecuente,no,Salamanca,25956.0,623.0
540,German Shorthaired Pointer,25.255127825691165,87.64280610735017,11.513428893159341,large,25.618843240604967,65.19677406608086,Excellent,>85,none,Apartamento pequeño,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
541,German Shorthaired Pointer,24.383235216889613,82.18048874829101,11.685375173457858,large,29.70513898568158,63.12969679334922,Excellent,>70,hip problems,Finca,Nada,no,Arganzuela,20103.0,1764.0
542,German Shorthaired Pointer,25.32236446733233,82.00601893309185,11.137038194889099,large,29.803634957799247,64.76502889470441,Excellent,>70,hip problems,Jardín Amplio,Frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
543,German Shorthaired Pointer,26.39166041544076,85.03921139614367,11.624329958403596,large,28.523632516747778,52.31278723361222,Excellent,>70,hip problems,Jardín Amplio,Muy frecuente,yes,Chamberí,25275.0,826.0
544,German Shorthaired Pointer,24.87662943510807,83.95638190838129,11.89691053579654,large,28.80744900766804,58.7948471274959,Brightest,>30,hip problems,Jardín Amplio,Frecuente,no,Salamanca,25956.0,623.0
545,German Shorthaired Pointer,26.61908008571209,82.64686538418063,11.691641871178875,large,27.396502322304165,57.91336621794526,Excellent,>85,hip problems,Finca,Poco frecuente,yes,Chamartín,28233.0,165.0
546,German Shorthaired Pointer,25.601672519332663,81.43781658636942,11.287850617778291,large,27.859842138331377,55.83030461494529,Excellent,>85,hip problems,Apartamento pequeño,Poco frecuente,no,Salamanca,25956.0,623.0
547,German Shorthaired Pointer,27.00582499067496,84.15027745605146,11.283504218636061,large,28.324817424401346,64.31508259899144,Excellent,>95,none,Finca,Muy frecuente,yes,Chamberí,25275.0,826.0
548,German Shorthaired Pointer,25.4753145137143,87.76873391080167,11.175173317034641,large,30.200582138998506,63.63303450754267,Excellent,>70,none,Apartamento mediano,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
549,German Shorthaired Pointer,28.0307714242651,82.5812674399238,11.916687029459174,large,26.65778928013362,61.30831352370549,Excellent,>30,hip problems,Finca,Nada,no,Salamanca,25956.0,623.0
550,Pointer,24.643820075249405,47.74305540243548,12.363164074013353,large,27.131866535645973,65.80224169432819,Average,>30,hip problems,Apartamento pequeño,Nada,no,Chamberí,25275.0,826.0
551,Pointer,24.49538637128787,48.78192614224925,12.197629341542035,large,26.982617674956188,62.53084539629979,Average,>50,none,Apartamento mediano,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
552,Pointer,23.07448100950949,48.006722441459274,12.070749894911408,large,29.430732266253703,63.882881205879805,Lowest,>85,hip problems,Jardín Amplio,Frecuente,no,Arganzuela,20103.0,1764.0
553,Pointer,23.642337321795498,46.315654304320425,12.380403385974194,large,28.981504105908215,72.84466128922676,Average,>70,none,Finca,Frecuente,no,Salamanca,25956.0,623.0
554,Pointer,25.100604309841813,48.542758383258764,13.296004051439738,large,25.230278969605745,64.21433059815699,Average,>30,none,Finca,Frecuente,no,Arganzuela,20103.0,1764.0
555,Pointer,24.470799366317728,47.47353327750208,12.610704929549053,large,27.386170769346993,57.496878870469594,Above average,>30,none,Finca,Muy frecuente,no,Chamberí,25275.0,826.0
556,Pointer,23.995600373454494,51.303053317839776,12.075795897629803,large,25.976119660583443,63.255970905440186,Average,>50,none,Finca,Frecuente,no,Hortaleza,20500.0,3852.0
557,Pointer,23.936064276415532,50.78613312163126,12.691052725983967,large,28.202913737271103,62.48358580436217,Fair,>30,hip problems,Finca,Frecuente,no,Arganzuela,20103.0,1764.0
558,Pointer,25.80711684812331,48.401859618131226,11.951113785157673,large,25.439522125993257,64.98974634474322,Average,>50,hip problems,Apartamento mediano,Frecuente,no,Moncloa-Aravaca,24659.0,2606.0
559,Pointer,23.6906806355667,48.01912330444637,12.399932339251306,large,27.238435385825568,64.38257007026473,Average,>85,none,Jardín Amplio,Muy frecuente,yes,Salamanca,25956.0,623.0
560,Pointer,24.119506203377536,49.39988242041308,12.662167213632458,large,27.24988199577874,64.98233032602474,Average,>30,none,Jardín Amplio,Poco frecuente,yes,Hortaleza,20500.0,3852.0
561,Pointer,24.510975714934354,47.31444967178697,12.31510374983932,large,27.096129552117464,69.47071497071593,Average,>50,none,Jardín Amplio,Muy frecuente,no,Hortaleza,20500.0,3852.0
562,Pointer,24.79953345965917,49.668566731296885,12.8140980483845,large,28.07503351758255,67.6233756435998,Average,>85,hip problems,Jardín Amplio,Nada,yes,Hortaleza,20500.0,3852.0
563,Pointer,24.314917821854863,50.15165965241537,11.745984402015626,large,27.391075696029024,67.16006149414521,Average,>50,hip problems,Jardín Amplio,Poco frecuente,no,Arganzuela,20103.0,1764.0
564,Pointer,25.27252377666734,47.60975458938623,12.408850970059301,large,27.070645105686094,62.387007273109774,Average,>95,hip problems,Finca,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
565,Pointer,24.181290437487572,52.15118910068069,12.412506358952268,large,28.575292258213395,67.64763051250158,Brightest,>50,hip problems,Jardín Amplio,Poco frecuente,no,Hortaleza,20500.0,3852.0
566,Pointer,23.908142565543525,50.00331574836895,12.339916979543883,large,25.928005683021798,63.01366814479624,Average,>70,hip problems,Jardín Amplio,Nada,yes,Arganzuela,20103.0,1764.0
