seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
7908048;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908053;7908;Fuencarral-El Pardo;79;MADRID;0.08
7908054;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908055;7908;Fuencarral-El Pardo;79;MADRID;0.05
7908056;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908057;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908058;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908059;7908;Fuencarral-El Pardo;79;MADRID;0.11
7908060;7908;Fuencarral-El Pardo;79;MADRID;0.05
7908061;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908062;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908063;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908064;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908065;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908066;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908067;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908068;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908069;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908071;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908072;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908073;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908074;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908075;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908076;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908077;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908078;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908079;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908080;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908081;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908082;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908083;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908084;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908085;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908086;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908087;7908;Fuencarral-El Pardo;79;MADRID;0.01
7908088;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908089;7908;Fuencarral-El Pardo;79;MADRID;0.01
7909072;7909;Moncloa-Aravaca;79;MADRID;3.56
7920095;7920;San Blas-Canillejas;79;MADRID;0.47
7920096;7920;San Blas-Canillejas;79;MADRID;0.06
7920097;7920;San Blas-Canillejas;79;MADRID;0.07
7920098;7920;San Blas-Canillejas;79;MADRID;0.03
7920099;7920;San Blas-Canillejas;79;MADRID;0.65
7920105;7920;San Blas-Canillejas;79;MADRID;0.09
7920108;7920;San Blas-Canillejas;79;MADRID;0.42
7920124;7920;San Blas-Canillejas;79;MADRID;0.08
7905001;7905;Chamartín;79;MADRID;0.30
7905002;7905;Chamartín;79;MADRID;0.48
7905003;7905;Chamartín;79;MADRID;0.13
7905004;7905;Chamartín;79;MADRID;0.07
7905005;7905;Chamartín;79;MADRID;0.05
7905006;7905;Chamartín;79;MADRID;0.07
7905007;7905;Chamartín;79;MADRID;0.13
7905008;7905;Chamartín;79;MADRID;0.23
7905009;7905;Chamartín;79;MADRID;0.11
7905010;7905;Chamartín;79;MADRID;0.06
7905011;7905;Chamartín;79;MADRID;0.02
7905012;7905;Chamartín;79;MADRID;0.04
7905013;7905;Chamartín;79;MADRID;0.03
7901022;7901;Centro;79;MADRID;0.04
7901023;7901;Centro;79;MADRID;0.02
7901024;7901;Centro;79;MADRID;0.02
7901025;7901;Centro;79;MADRID;0.04
7901026;7901;Centro;79;MADRID;0.05
7901027;7901;Centro;79;MADRID;0.03
7901028;7901;Centro;79;MADRID;0.03
7901029;7901;Centro;79;MADRID;0.02
7901030;7901;Centro;79;MADRID;0.02
7901031;7901;Centro;79;MADRID;0.03
7901032;7901;Centro;79;MADRID;0.06
7901033;7901;Centro;79;MADRID;0.02
7901034;7901;Centro;79;MADRID;0.02
7901035;7901;Centro;79;MADRID;0.03
7901036;7901;Centro;79;MADRID;0.02
7901037;7901;Centro;79;MADRID;0.02
7901038;7901;Centro;79;MADRID;0.01
7901039;7901;Centro;79;MADRID;0.08
7901040;7901;Centro;79;MADRID;0.01
7901041;7901;Centro;79;MADRID;0.02
7901042;7901;Centro;79;MADRID;0.02
7901043;7901;Centro;79;MADRID;0.01
7901045;7901;Centro;79;MADRID;0.03
7901046;7901;Centro;79;MADRID;0.02
7901047;7901;Centro;79;MADRID;0.03
7901048;7901;Centro;79;MADRID;0.02
7901049;7901;Centro;79;MADRID;0.01
7901050;7901;Centro;79;MADRID;0.02
7901051;7901;Centro;79;MADRID;0.02
7901053;7901;Centro;79;MADRID;0.05
7901054;7901;Centro;79;MADRID;0.02
7901055;7901;Centro;79;MADRID;0.02
7901056;7901;Centro;79;MADRID;0.02
7901057;7901;Centro;79;MADRID;0.06
7901058;7901;Centro;79;MADRID;0.04
7901059;7901;Centro;79;MADRID;0.04
7918047;7918;Villa de Vallecas;79;MADRID;0.21
7918049;7918;Villa de Vallecas;79;MADRID;0.12
7918050;7918;Villa de Vallecas;79;MADRID;0.09
7918051;7918;Villa de Vallecas;79;MADRID;0.39
7918052;7918;Villa de Vallecas;79;MADRID;0.14
7918053;7918;Villa de Vallecas;79;MADRID;0.22
7918054;7918;Villa de Vallecas;79;MADRID;0.09
7918055;7918;Villa de Vallecas;79;MADRID;0.53
7918056;7918;Villa de Vallecas;79;MADRID;0.14
7918057;7918;Villa de Vallecas;79;MADRID;1.03
7918058;7918;Villa de Vallecas;79;MADRID;0.80
7918059;7918;Villa de Vallecas;79;MADRID;0.30
7918060;7918;Villa de Vallecas;79;MADRID;0.16
7918061;7918;Villa de Vallecas;79;MADRID;0.25
7918062;7918;Villa de Vallecas;79;MADRID;0.14
7918063;7918;Villa de Vallecas;79;MADRID;0.59
7918064;7918;Villa de Vallecas;79;MADRID;0.17
7918065;7918;Villa de Vallecas;79;MADRID;0.20
7918066;7918;Villa de Vallecas;79;MADRID;0.16
7918067;7918;Villa de Vallecas;79;MADRID;0.09
7918068;7918;Villa de Vallecas;79;MADRID;0.63
7913002;7913;Puente de Vallecas;79;MADRID;0.09
7913003;7913;Puente de Vallecas;79;MADRID;0.04
7913004;7913;Puente de Vallecas;79;MADRID;0.04
7913005;7913;Puente de Vallecas;79;MADRID;0.03
7913006;7913;Puente de Vallecas;79;MADRID;0.06
7913007;7913;Puente de Vallecas;79;MADRID;0.07
7913008;7913;Puente de Vallecas;79;MADRID;0.14
7913010;7913;Puente de Vallecas;79;MADRID;0.05
7913011;7913;Puente de Vallecas;79;MADRID;0.03
7913012;7913;Puente de Vallecas;79;MADRID;0.07
7913013;7913;Puente de Vallecas;79;MADRID;0.05
7913014;7913;Puente de Vallecas;79;MADRID;4.51
7913016;7913;Puente de Vallecas;79;MADRID;0.03
7913017;7913;Puente de Vallecas;79;MADRID;0.04
7913018;7913;Puente de Vallecas;79;MADRID;0.06
7913019;7913;Puente de Vallecas;79;MADRID;0.05
7913021;7913;Puente de Vallecas;79;MADRID;0.04
7913022;7913;Puente de Vallecas;79;MADRID;0.03
7913023;7913;Puente de Vallecas;79;MADRID;0.03
7913024;7913;Puente de Vallecas;79;MADRID;0.04
7913026;7913;Puente de Vallecas;79;MADRID;0.03
7913027;7913;Puente de Vallecas;79;MADRID;0.02
7913028;7913;Puente de Vallecas;79;MADRID;0.03
7913029;7913;Puente de Vallecas;79;MADRID;0.05
7913030;7913;Puente de Vallecas;79;MADRID;0.09
7913031;7913;Puente de Vallecas;79;MADRID;0.02
7913032;7913;Puente de Vallecas;79;MADRID;0.03
7913033;7913;Puente de Vallecas;79;MADRID;0.04
7913034;7913;Puente de Vallecas;79;MADRID;0.03
7913035;7913;Puente de Vallecas;79;MADRID;0.11
7903031;7903;Retiro;79;MADRID;0.02
7903032;7903;Retiro;79;MADRID;0.06
7903033;7903;Retiro;79;MADRID;0.09
7903034;7903;Retiro;79;MADRID;0.04
7903035;7903;Retiro;79;MADRID;0.05
7903036;7903;Retiro;79;MADRID;0.02
7903037;7903;Retiro;79;MADRID;0.04
7903038;7903;Retiro;79;MADRID;0.03
7903039;7903;Retiro;79;MADRID;0.04
7903040;7903;Retiro;79;MADRID;0.01
7903041;7903;Retiro;79;MADRID;0.03
7903042;7903;Retiro;79;MADRID;0.03
7903044;7903;Retiro;79;MADRID;0.08
7903045;7903;Retiro;79;MADRID;0.07
7903046;7903;Retiro;79;MADRID;0.04
7903047;7903;Retiro;79;MADRID;0.07
7903090;7903;Retiro;79;MADRID;0.02
7903091;7903;Retiro;79;MADRID;0.24
7903093;7903;Retiro;79;MADRID;0.02
7903094;7903;Retiro;79;MADRID;0.02
7914043;7914;Moratalaz;79;MADRID;0.23
7914044;7914;Moratalaz;79;MADRID;0.03
7914045;7914;Moratalaz;79;MADRID;0.03
7914046;7914;Moratalaz;79;MADRID;0.08
7914047;7914;Moratalaz;79;MADRID;0.03
7914048;7914;Moratalaz;79;MADRID;0.03
7914049;7914;Moratalaz;79;MADRID;0.04
7914050;7914;Moratalaz;79;MADRID;0.04
7914051;7914;Moratalaz;79;MADRID;0.03
7914052;7914;Moratalaz;79;MADRID;0.05
7914053;7914;Moratalaz;79;MADRID;0.05
7914054;7914;Moratalaz;79;MADRID;0.07
7914055;7914;Moratalaz;79;MADRID;0.11
7914056;7914;Moratalaz;79;MADRID;0.02
7914057;7914;Moratalaz;79;MADRID;0.04
7914058;7914;Moratalaz;79;MADRID;0.04
7914059;7914;Moratalaz;79;MADRID;0.06
7904043;7904;Salamanca;79;MADRID;0.11
7904044;7904;Salamanca;79;MADRID;0.26
7904045;7904;Salamanca;79;MADRID;0.04
7904046;7904;Salamanca;79;MADRID;0.01
7904047;7904;Salamanca;79;MADRID;0.01
7904048;7904;Salamanca;79;MADRID;0.02
7904049;7904;Salamanca;79;MADRID;0.02
7904050;7904;Salamanca;79;MADRID;0.01
7904051;7904;Salamanca;79;MADRID;0.03
7904052;7904;Salamanca;79;MADRID;0.02
7904053;7904;Salamanca;79;MADRID;0.02
7904054;7904;Salamanca;79;MADRID;0.07
7904055;7904;Salamanca;79;MADRID;0.03
7904056;7904;Salamanca;79;MADRID;0.05
7904057;7904;Salamanca;79;MADRID;0.04
7904058;7904;Salamanca;79;MADRID;0.03
7904060;7904;Salamanca;79;MADRID;0.06
7908005;7908;Fuencarral-El Pardo;79;MADRID;1.30
7908006;7908;Fuencarral-El Pardo;79;MADRID;0.08
7908007;7908;Fuencarral-El Pardo;79;MADRID;0.13
7907001;7907;Chamberí;79;MADRID;0.03
7907002;7907;Chamberí;79;MADRID;0.01
7907003;7907;Chamberí;79;MADRID;0.02
7907004;7907;Chamberí;79;MADRID;0.02
7907005;7907;Chamberí;79;MADRID;0.01
7907006;7907;Chamberí;79;MADRID;0.03
7907007;7907;Chamberí;79;MADRID;0.02
7907008;7907;Chamberí;79;MADRID;0.03
7907009;7907;Chamberí;79;MADRID;0.01
7907010;7907;Chamberí;79;MADRID;0.03
7907011;7907;Chamberí;79;MADRID;0.02
7907012;7907;Chamberí;79;MADRID;0.03
7907013;7907;Chamberí;79;MADRID;0.02
7907014;7907;Chamberí;79;MADRID;0.02
7907016;7907;Chamberí;79;MADRID;0.03
7907017;7907;Chamberí;79;MADRID;0.02
7907018;7907;Chamberí;79;MADRID;0.03
7907019;7907;Chamberí;79;MADRID;0.03
7907021;7907;Chamberí;79;MADRID;0.06
7907023;7907;Chamberí;79;MADRID;0.02
7904015;7904;Salamanca;79;MADRID;0.04
7904016;7904;Salamanca;79;MADRID;0.03
7904017;7904;Salamanca;79;MADRID;0.02
7904018;7904;Salamanca;79;MADRID;0.03
7904019;7904;Salamanca;79;MADRID;0.03
7904020;7904;Salamanca;79;MADRID;0.03
7904021;7904;Salamanca;79;MADRID;0.02
7904023;7904;Salamanca;79;MADRID;0.04
7904024;7904;Salamanca;79;MADRID;0.02
7904025;7904;Salamanca;79;MADRID;0.02
7904026;7904;Salamanca;79;MADRID;0.02
7904027;7904;Salamanca;79;MADRID;0.02
7904028;7904;Salamanca;79;MADRID;0.02
7904029;7904;Salamanca;79;MADRID;0.04
7904030;7904;Salamanca;79;MADRID;0.03
7904031;7904;Salamanca;79;MADRID;0.02
7904032;7904;Salamanca;79;MADRID;0.02
7904033;7904;Salamanca;79;MADRID;0.02
7904034;7904;Salamanca;79;MADRID;0.04
7904035;7904;Salamanca;79;MADRID;0.03
7904036;7904;Salamanca;79;MADRID;0.02
7904037;7904;Salamanca;79;MADRID;0.01
7904038;7904;Salamanca;79;MADRID;0.05
7904039;7904;Salamanca;79;MADRID;0.03
7904040;7904;Salamanca;79;MADRID;0.01
7904041;7904;Salamanca;79;MADRID;0.01
7904042;7904;Salamanca;79;MADRID;0.10
7904061;7904;Salamanca;79;MADRID;0.03
7904062;7904;Salamanca;79;MADRID;0.08
7904063;7904;Salamanca;79;MADRID;0.02
7904064;7904;Salamanca;79;MADRID;0.03
7904065;7904;Salamanca;79;MADRID;0.04
7904067;7904;Salamanca;79;MADRID;0.04
7904068;7904;Salamanca;79;MADRID;0.03
7904069;7904;Salamanca;79;MADRID;0.05
7904070;7904;Salamanca;79;MADRID;0.05
7904071;7904;Salamanca;79;MADRID;0.16
7904072;7904;Salamanca;79;MADRID;0.02
7904073;7904;Salamanca;79;MADRID;0.04
7904074;7904;Salamanca;79;MADRID;0.12
7904075;7904;Salamanca;79;MADRID;0.02
7904076;7904;Salamanca;79;MADRID;0.02
7904077;7904;Salamanca;79;MADRID;0.02
7904078;7904;Salamanca;79;MADRID;0.02
7904079;7904;Salamanca;79;MADRID;0.02
7904080;7904;Salamanca;79;MADRID;0.08
7904081;7904;Salamanca;79;MADRID;0.05
7904082;7904;Salamanca;79;MADRID;0.02
7904083;7904;Salamanca;79;MADRID;0.02
7904084;7904;Salamanca;79;MADRID;0.02
7904085;7904;Salamanca;79;MADRID;0.08
7904086;7904;Salamanca;79;MADRID;0.13
7904087;7904;Salamanca;79;MADRID;0.07
7904088;7904;Salamanca;79;MADRID;0.04
7904089;7904;Salamanca;79;MADRID;0.01
7904090;7904;Salamanca;79;MADRID;0.03
7904091;7904;Salamanca;79;MADRID;0.04
7904092;7904;Salamanca;79;MADRID;0.02
7904093;7904;Salamanca;79;MADRID;0.02
7904094;7904;Salamanca;79;MADRID;0.04
7904131;7904;Salamanca;79;MADRID;0.09
7920021;7920;San Blas-Canillejas;79;MADRID;0.19
7920022;7920;San Blas-Canillejas;79;MADRID;0.05
7920023;7920;San Blas-Canillejas;79;MADRID;0.03
7920024;7920;San Blas-Canillejas;79;MADRID;0.02
7920025;7920;San Blas-Canillejas;79;MADRID;0.03
7920026;7920;San Blas-Canillejas;79;MADRID;0.10
7920027;7920;San Blas-Canillejas;79;MADRID;0.03
7920028;7920;San Blas-Canillejas;79;MADRID;0.02
7920029;7920;San Blas-Canillejas;79;MADRID;0.09
7905051;7905;Chamartín;79;MADRID;0.06
7905052;7905;Chamartín;79;MADRID;0.09
7905053;7905;Chamartín;79;MADRID;0.29
7905054;7905;Chamartín;79;MADRID;0.06
7905055;7905;Chamartín;79;MADRID;0.08
7905056;7905;Chamartín;79;MADRID;0.05
7905057;7905;Chamartín;79;MADRID;0.05
7905058;7905;Chamartín;79;MADRID;0.14
7905059;7905;Chamartín;79;MADRID;0.02
7905060;7905;Chamartín;79;MADRID;0.03
7905061;7905;Chamartín;79;MADRID;0.06
7905062;7905;Chamartín;79;MADRID;0.06
7905063;7905;Chamartín;79;MADRID;0.03
7905064;7905;Chamartín;79;MADRID;0.10
7905065;7905;Chamartín;79;MADRID;0.02
7905066;7905;Chamartín;79;MADRID;0.09
7905067;7905;Chamartín;79;MADRID;0.21
7905068;7905;Chamartín;79;MADRID;0.14
7905069;7905;Chamartín;79;MADRID;0.07
7905097;7905;Chamartín;79;MADRID;0.04
7905098;7905;Chamartín;79;MADRID;0.02
7914089;7914;Moratalaz;79;MADRID;0.10
7914090;7914;Moratalaz;79;MADRID;0.42
7914091;7914;Moratalaz;79;MADRID;0.14
7914093;7914;Moratalaz;79;MADRID;0.07
7903048;7903;Retiro;79;MADRID;0.14
7903049;7903;Retiro;79;MADRID;0.03
7903050;7903;Retiro;79;MADRID;0.02
7903051;7903;Retiro;79;MADRID;0.02
7903052;7903;Retiro;79;MADRID;0.02
7903053;7903;Retiro;79;MADRID;0.02
7903054;7903;Retiro;79;MADRID;0.02
7903055;7903;Retiro;79;MADRID;0.02
7903056;7903;Retiro;79;MADRID;0.02
7903057;7903;Retiro;79;MADRID;0.02
7903058;7903;Retiro;79;MADRID;0.02
7903059;7903;Retiro;79;MADRID;0.02
7903060;7903;Retiro;79;MADRID;0.02
7903061;7903;Retiro;79;MADRID;0.01
7903063;7903;Retiro;79;MADRID;0.01
7903064;7903;Retiro;79;MADRID;0.02
7903065;7903;Retiro;79;MADRID;0.03
7903066;7903;Retiro;79;MADRID;0.02
7903067;7903;Retiro;79;MADRID;0.02
7902001;7902;Arganzuela;79;MADRID;0.03
7902002;7902;Arganzuela;79;MADRID;0.03
7902003;7902;Arganzuela;79;MADRID;0.09
7902004;7902;Arganzuela;79;MADRID;0.02
7902005;7902;Arganzuela;79;MADRID;0.01
7902006;7902;Arganzuela;79;MADRID;0.04
7902007;7902;Arganzuela;79;MADRID;0.01
7902008;7902;Arganzuela;79;MADRID;0.03
7902009;7902;Arganzuela;79;MADRID;0.13
7902010;7902;Arganzuela;79;MADRID;0.09
7902011;7902;Arganzuela;79;MADRID;0.18
7902013;7902;Arganzuela;79;MADRID;0.02
7902014;7902;Arganzuela;79;MADRID;0.02
7902089;7902;Arganzuela;79;MADRID;0.02
7902090;7902;Arganzuela;79;MADRID;0.04
7902095;7902;Arganzuela;79;MADRID;0.08
7902107;7902;Arganzuela;79;MADRID;0.13
7903069;7903;Retiro;79;MADRID;0.13
7903070;7903;Retiro;79;MADRID;0.09
7903071;7903;Retiro;79;MADRID;0.24
7903073;7903;Retiro;79;MADRID;1.39
7903074;7903;Retiro;79;MADRID;0.02
7903076;7903;Retiro;79;MADRID;0.02
7901073;7901;Centro;79;MADRID;0.15
7901074;7901;Centro;79;MADRID;0.08
7901075;7901;Centro;79;MADRID;0.03
7901076;7901;Centro;79;MADRID;0.03
7901077;7901;Centro;79;MADRID;0.04
7901079;7901;Centro;79;MADRID;0.04
7901081;7901;Centro;79;MADRID;0.03
7901082;7901;Centro;79;MADRID;0.06
7901084;7901;Centro;79;MADRID;0.12
7901087;7901;Centro;79;MADRID;0.07
7901088;7901;Centro;79;MADRID;0.06
7901089;7901;Centro;79;MADRID;0.04
7902032;7902;Arganzuela;79;MADRID;0.01
7902033;7902;Arganzuela;79;MADRID;0.02
7902034;7902;Arganzuela;79;MADRID;0.01
7902035;7902;Arganzuela;79;MADRID;0.01
7902036;7902;Arganzuela;79;MADRID;0.02
7902037;7902;Arganzuela;79;MADRID;0.03
7902038;7902;Arganzuela;79;MADRID;0.02
7902039;7902;Arganzuela;79;MADRID;0.01
7902040;7902;Arganzuela;79;MADRID;0.02
7902041;7902;Arganzuela;79;MADRID;0.03
7902042;7902;Arganzuela;79;MADRID;0.03
7902043;7902;Arganzuela;79;MADRID;0.01
7902044;7902;Arganzuela;79;MADRID;0.03
7902045;7902;Arganzuela;79;MADRID;0.02
7902046;7902;Arganzuela;79;MADRID;0.02
7902047;7902;Arganzuela;79;MADRID;0.27
7908035;7908;Fuencarral-El Pardo;79;MADRID;0.17
7908036;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908037;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908038;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908039;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908040;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908041;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908042;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908043;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908044;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908090;7908;Fuencarral-El Pardo;79;MADRID;0.06
7908091;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908092;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908093;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908094;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908095;7908;Fuencarral-El Pardo;79;MADRID;0.06
7908096;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908097;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908098;7908;Fuencarral-El Pardo;79;MADRID;0.54
7908099;7908;Fuencarral-El Pardo;79;MADRID;0.35
7908100;7908;Fuencarral-El Pardo;79;MADRID;0.08
7908102;7908;Fuencarral-El Pardo;79;MADRID;0.06
7908103;7908;Fuencarral-El Pardo;79;MADRID;0.29
7908144;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908146;7908;Fuencarral-El Pardo;79;MADRID;0.06
7908150;7908;Fuencarral-El Pardo;79;MADRID;0.04
7902015;7902;Arganzuela;79;MADRID;0.05
7902016;7902;Arganzuela;79;MADRID;0.26
7902017;7902;Arganzuela;79;MADRID;0.05
7902018;7902;Arganzuela;79;MADRID;0.10
7902019;7902;Arganzuela;79;MADRID;0.04
7902020;7902;Arganzuela;79;MADRID;0.04
7902021;7902;Arganzuela;79;MADRID;0.02
7902022;7902;Arganzuela;79;MADRID;0.01
7902023;7902;Arganzuela;79;MADRID;0.02
7902024;7902;Arganzuela;79;MADRID;0.03
7902025;7902;Arganzuela;79;MADRID;0.01
7902026;7902;Arganzuela;79;MADRID;0.02
7902027;7902;Arganzuela;79;MADRID;0.02
7902028;7902;Arganzuela;79;MADRID;0.01
7902029;7902;Arganzuela;79;MADRID;0.01
7902030;7902;Arganzuela;79;MADRID;0.02
7902031;7902;Arganzuela;79;MADRID;0.02
7902085;7902;Arganzuela;79;MADRID;0.03
7902086;7902;Arganzuela;79;MADRID;0.03
7902087;7902;Arganzuela;79;MADRID;0.09
7902088;7902;Arganzuela;79;MADRID;0.01
7902091;7902;Arganzuela;79;MADRID;0.02
7902092;7902;Arganzuela;79;MADRID;0.04
7902094;7902;Arganzuela;79;MADRID;0.04
7902096;7902;Arganzuela;79;MADRID;0.05
7902108;7902;Arganzuela;79;MADRID;0.03
7902109;7902;Arganzuela;79;MADRID;0.03
7902050;7902;Arganzuela;79;MADRID;0.03
7902051;7902;Arganzuela;79;MADRID;0.12
7902052;7902;Arganzuela;79;MADRID;0.05
7902053;7902;Arganzuela;79;MADRID;0.06
7902054;7902;Arganzuela;79;MADRID;0.02
7902055;7902;Arganzuela;79;MADRID;0.02
7902056;7902;Arganzuela;79;MADRID;0.02
7902057;7902;Arganzuela;79;MADRID;0.02
7902058;7902;Arganzuela;79;MADRID;0.02
7902059;7902;Arganzuela;79;MADRID;0.01
7902060;7902;Arganzuela;79;MADRID;0.02
7902061;7902;Arganzuela;79;MADRID;0.02
7902062;7902;Arganzuela;79;MADRID;0.02
7902063;7902;Arganzuela;79;MADRID;0.04
7902097;7902;Arganzuela;79;MADRID;0.02
7902098;7902;Arganzuela;79;MADRID;0.05
7902105;7902;Arganzuela;79;MADRID;0.32
7902106;7902;Arganzuela;79;MADRID;0.18
7902112;7902;Arganzuela;79;MADRID;0.02
7902048;7902;Arganzuela;79;MADRID;0.02
7902049;7902;Arganzuela;79;MADRID;0.06
7902093;7902;Arganzuela;79;MADRID;0.09
7902099;7902;Arganzuela;79;MADRID;0.19
7902100;7902;Arganzuela;79;MADRID;0.12
7902101;7902;Arganzuela;79;MADRID;0.06
7902102;7902;Arganzuela;79;MADRID;0.08
7902103;7902;Arganzuela;79;MADRID;0.57
7902104;7902;Arganzuela;79;MADRID;0.09
7902110;7902;Arganzuela;79;MADRID;0.04
7902111;7902;Arganzuela;79;MADRID;0.05
7904095;7904;Salamanca;79;MADRID;0.02
7904096;7904;Salamanca;79;MADRID;0.02
7904097;7904;Salamanca;79;MADRID;0.03
7904098;7904;Salamanca;79;MADRID;0.03
7904099;7904;Salamanca;79;MADRID;0.04
7904100;7904;Salamanca;79;MADRID;0.02
7904101;7904;Salamanca;79;MADRID;0.02
7904102;7904;Salamanca;79;MADRID;0.04
7904103;7904;Salamanca;79;MADRID;0.02
7904104;7904;Salamanca;79;MADRID;0.02
7904105;7904;Salamanca;79;MADRID;0.03
7904106;7904;Salamanca;79;MADRID;0.02
7904107;7904;Salamanca;79;MADRID;0.02
7904108;7904;Salamanca;79;MADRID;0.04
7904109;7904;Salamanca;79;MADRID;0.04
7904110;7904;Salamanca;79;MADRID;0.02
7904111;7904;Salamanca;79;MADRID;0.05
7904112;7904;Salamanca;79;MADRID;0.03
7904113;7904;Salamanca;79;MADRID;0.03
7917068;7917;Villaverde;79;MADRID;0.45
7917069;7917;Villaverde;79;MADRID;0.04
7917070;7917;Villaverde;79;MADRID;0.06
7917071;7917;Villaverde;79;MADRID;0.06
7917072;7917;Villaverde;79;MADRID;0.02
7917073;7917;Villaverde;79;MADRID;0.03
7917074;7917;Villaverde;79;MADRID;0.05
7917075;7917;Villaverde;79;MADRID;0.05
7917076;7917;Villaverde;79;MADRID;0.05
7917078;7917;Villaverde;79;MADRID;0.03
7917079;7917;Villaverde;79;MADRID;0.02
7917080;7917;Villaverde;79;MADRID;0.70
7917082;7917;Villaverde;79;MADRID;0.05
7917083;7917;Villaverde;79;MADRID;0.04
7917084;7917;Villaverde;79;MADRID;0.03
7917085;7917;Villaverde;79;MADRID;0.03
7917086;7917;Villaverde;79;MADRID;0.03
7917087;7917;Villaverde;79;MADRID;0.07
7917089;7917;Villaverde;79;MADRID;0.04
7917090;7917;Villaverde;79;MADRID;0.05
7917091;7917;Villaverde;79;MADRID;0.04
7917092;7917;Villaverde;79;MADRID;0.07
7917093;7917;Villaverde;79;MADRID;0.04
7917094;7917;Villaverde;79;MADRID;0.02
7917095;7917;Villaverde;79;MADRID;0.03
7917102;7917;Villaverde;79;MADRID;0.04
7910001;7910;Latina;79;MADRID;0.06
7910002;7910;Latina;79;MADRID;0.02
7910003;7910;Latina;79;MADRID;0.03
7910004;7910;Latina;79;MADRID;0.04
7910005;7910;Latina;79;MADRID;0.06
7910006;7910;Latina;79;MADRID;0.69
7910007;7910;Latina;79;MADRID;0.03
7910008;7910;Latina;79;MADRID;0.02
7910009;7910;Latina;79;MADRID;0.02
7910010;7910;Latina;79;MADRID;0.01
7910011;7910;Latina;79;MADRID;0.03
7910012;7910;Latina;79;MADRID;0.03
7910215;7910;Latina;79;MADRID;0.13
7910217;7910;Latina;79;MADRID;0.03
7910219;7910;Latina;79;MADRID;0.10
7917048;7917;Villaverde;79;MADRID;0.23
7917049;7917;Villaverde;79;MADRID;0.01
7917050;7917;Villaverde;79;MADRID;0.02
7917051;7917;Villaverde;79;MADRID;0.02
7917052;7917;Villaverde;79;MADRID;0.01
7917053;7917;Villaverde;79;MADRID;0.02
7917054;7917;Villaverde;79;MADRID;0.04
7917055;7917;Villaverde;79;MADRID;0.06
7917057;7917;Villaverde;79;MADRID;0.05
7917058;7917;Villaverde;79;MADRID;0.04
7917059;7917;Villaverde;79;MADRID;0.03
7917060;7917;Villaverde;79;MADRID;0.06
7917061;7917;Villaverde;79;MADRID;0.02
7917062;7917;Villaverde;79;MADRID;0.03
7917063;7917;Villaverde;79;MADRID;0.02
7917064;7917;Villaverde;79;MADRID;0.04
7917065;7917;Villaverde;79;MADRID;0.03
7917066;7917;Villaverde;79;MADRID;0.13
7917096;7917;Villaverde;79;MADRID;0.08
7917097;7917;Villaverde;79;MADRID;0.08
7917103;7917;Villaverde;79;MADRID;0.05
